,query,passage,score
14000,264014.0,724178.0,28.0
14001,264014.0,507027.0,24.0
14002,264014.0,294888.0,24.0
14003,264014.0,494021.0,23.0
14004,264014.0,341666.0,22.0
14005,264014.0,38600.0,22.0
14006,264014.0,718784.0,22.0
14007,264014.0,268071.0,22.0
14008,264014.0,276898.0,21.0
14009,264014.0,716564.0,20.0
14010,264014.0,598888.0,20.0
14011,264014.0,1002912.0,20.0
14012,264014.0,917124.0,20.0
14013,264014.0,123371.0,20.0
14014,264014.0,751153.0,20.0
14015,264014.0,675546.0,19.0
14016,264014.0,96854.0,19.0
14017,264014.0,730740.0,18.0
14018,264014.0,883637.0,18.0
14019,264014.0,983488.0,18.0
14020,264014.0,260956.0,18.0
14021,264014.0,777381.0,18.0
14022,264014.0,1002896.0,18.0
14023,264014.0,235985.0,18.0
14024,264014.0,108558.0,17.0
14025,264014.0,923073.0,17.0
14026,264014.0,789524.0,17.0
14027,264014.0,235982.0,17.0
14028,264014.0,227790.0,17.0
14029,264014.0,1002861.0,17.0
14030,264014.0,607403.0,17.0
14031,264014.0,682656.0,17.0
14032,264014.0,448177.0,17.0
14033,264014.0,487477.0,16.0
14034,264014.0,959805.0,16.0
14035,264014.0,470378.0,16.0
14036,264014.0,692758.0,16.0
14037,264014.0,474608.0,16.0
14038,264014.0,72558.0,16.0
14039,264014.0,200777.0,16.0
14040,264014.0,558467.0,16.0
14041,264014.0,1003003.0,16.0
14042,264014.0,207312.0,16.0
14043,264014.0,420377.0,16.0
14044,264014.0,747427.0,16.0
14045,264014.0,504557.0,16.0
14046,264014.0,830173.0,16.0
14047,264014.0,813103.0,16.0
14048,264014.0,528349.0,16.0
14049,264014.0,125059.0,16.0
14050,264014.0,96761.0,16.0
14051,264014.0,805356.0,16.0
14052,264014.0,129764.0,16.0
14053,264014.0,321467.0,16.0
14054,264014.0,770046.0,16.0
14055,264014.0,510509.0,16.0
14056,264014.0,264082.0,16.0
14057,264014.0,528348.0,16.0
14058,264014.0,108550.0,16.0
14059,264014.0,1002905.0,16.0
14060,264014.0,340992.0,16.0
14061,264014.0,147831.0,16.0
14062,264014.0,394563.0,16.0
14063,264014.0,87881.0,16.0
14064,264014.0,692756.0,16.0
14065,264014.0,366399.0,16.0
14066,264014.0,777386.0,16.0
14067,264014.0,103140.0,16.0
14068,264014.0,953646.0,16.0
14069,264014.0,367164.0,16.0
14070,264014.0,487478.0,15.0
14071,264014.0,475201.0,15.0
14072,264014.0,297498.0,15.0
14073,264014.0,365310.0,15.0
14074,264014.0,244379.0,15.0
14075,264014.0,764743.0,15.0
14076,264014.0,7189.0,15.0
14077,264014.0,1000959.0,15.0
14078,264014.0,172187.0,15.0
14079,264014.0,273066.0,15.0
14080,264014.0,1002815.0,15.0
14081,264014.0,1002914.0,15.0
14082,264014.0,953510.0,15.0
14083,264014.0,237858.0,15.0
14084,264014.0,789104.0,15.0
14085,264014.0,483270.0,15.0
14086,264014.0,316221.0,15.0
14087,264014.0,1002774.0,15.0
14088,264014.0,942512.0,15.0
14089,264014.0,155749.0,15.0
14090,264014.0,283606.0,15.0
14091,264014.0,321470.0,15.0
14092,264014.0,588264.0,15.0
14093,264014.0,805359.0,15.0
14094,264014.0,747163.0,15.0
14095,264014.0,396423.0,15.0
14096,264014.0,598883.0,15.0
14097,264014.0,96769.0,15.0
14098,264014.0,857289.0,15.0
14099,264014.0,235979.0,15.0
14100,264014.0,470722.0,15.0
14101,264014.0,376715.0,15.0
14102,264014.0,341665.0,15.0
14103,264014.0,665705.0,15.0
14104,264014.0,448171.0,15.0
14105,264014.0,1002846.0,15.0
14106,264014.0,413558.0,15.0
14107,264014.0,366393.0,15.0
14108,264014.0,341667.0,15.0
14109,264014.0,555011.0,14.0
14110,264014.0,555012.0,14.0
14111,264014.0,691497.0,14.0
14112,264014.0,692757.0,14.0
14113,264014.0,62.0,14.0
14114,264014.0,482990.0,14.0
14115,264014.0,390557.0,14.0
14116,264014.0,880361.0,14.0
14117,264014.0,615279.0,14.0
14118,264014.0,988315.0,14.0
14119,264014.0,346499.0,14.0
14120,264014.0,265291.0,14.0
14121,264014.0,331530.0,14.0
14122,264014.0,153061.0,14.0
14123,264014.0,466115.0,14.0
14124,264014.0,245065.0,14.0
14125,264014.0,362727.0,14.0
14126,264014.0,144032.0,14.0
14127,264014.0,670034.0,14.0
14128,264014.0,167291.0,14.0
14129,264014.0,101744.0,14.0
14130,264014.0,759518.0,14.0
14131,264014.0,890020.0,14.0
14132,264014.0,1000108.0,14.0
14133,264014.0,934960.0,14.0
14134,264014.0,998230.0,14.0
14135,264014.0,557018.0,14.0
14136,264014.0,781684.0,14.0
14137,264014.0,158679.0,14.0
14138,264014.0,703641.0,14.0
14139,264014.0,96285.0,14.0
14140,264014.0,294600.0,14.0
14141,264014.0,967284.0,14.0
14142,264014.0,558473.0,14.0
14143,264014.0,424598.0,14.0
14144,264014.0,180283.0,14.0
14145,264014.0,588830.0,14.0
14146,264014.0,716072.0,14.0
14147,264014.0,530220.0,14.0
14148,264014.0,483265.0,14.0
14149,264014.0,910420.0,14.0
14150,264014.0,63763.0,14.0
14151,264014.0,967773.0,14.0
14152,264014.0,1002979.0,14.0
14153,264014.0,182547.0,14.0
14154,264014.0,189412.0,14.0
14155,264014.0,900420.0,14.0
14156,264014.0,1003860.0,14.0
14157,264014.0,728432.0,14.0
14158,264014.0,410382.0,14.0
14159,264014.0,235983.0,14.0
14160,264014.0,136452.0,14.0
14161,264014.0,698420.0,14.0
14162,264014.0,507028.0,14.0
14163,264014.0,14125.0,14.0
14164,264014.0,305483.0,14.0
14165,264014.0,480886.0,14.0
14166,264014.0,905045.0,14.0
14167,264014.0,474617.0,14.0
14168,264014.0,598889.0,14.0
14169,264014.0,460397.0,14.0
14170,264014.0,200772.0,14.0
14171,264014.0,397385.0,14.0
14172,264014.0,397386.0,14.0
14173,264014.0,148256.0,14.0
14174,264014.0,148259.0,14.0
14175,264014.0,154119.0,14.0
14176,264014.0,732686.0,14.0
14177,264014.0,719049.0,14.0
14178,264014.0,610670.0,14.0
14179,264014.0,251288.0,14.0
14180,264014.0,353092.0,14.0
14181,264014.0,954487.0,14.0
14182,264014.0,128283.0,14.0
14183,264014.0,347272.0,14.0
14184,264014.0,1002776.0,14.0
14185,264014.0,374462.0,14.0
14186,264014.0,1002900.0,14.0
14187,264014.0,911593.0,14.0
14188,264014.0,957119.0,14.0
14189,264014.0,698965.0,14.0
14190,264014.0,738290.0,14.0
14191,264014.0,403713.0,14.0
14192,264014.0,403714.0,14.0
14193,264014.0,464154.0,14.0
14194,264014.0,87510.0,14.0
14195,264014.0,724172.0,14.0
14196,264014.0,845691.0,14.0
14197,264014.0,838903.0,14.0
14198,264014.0,532226.0,14.0
14199,264014.0,239327.0,14.0
14200,264014.0,387199.0,14.0
14201,264014.0,276606.0,14.0
14202,264014.0,621912.0,14.0
14203,264014.0,446803.0,14.0
14204,264014.0,463064.0,14.0
14205,264014.0,857290.0,14.0
14206,264014.0,502001.0,14.0
14207,264014.0,403539.0,14.0
14208,264014.0,822405.0,14.0
14209,264014.0,621906.0,14.0
14210,264014.0,692761.0,14.0
14211,264014.0,479155.0,13.0
14212,264014.0,513201.0,13.0
14213,264014.0,463057.0,13.0
14214,264014.0,470300.0,13.0
14215,264014.0,470211.0,13.0
14216,264014.0,342731.0,13.0
14217,264014.0,555507.0,13.0
14218,264014.0,245835.0,13.0
14219,264014.0,951487.0,13.0
14220,264014.0,289980.0,13.0
14221,264014.0,589201.0,13.0
14222,264014.0,944501.0,13.0
14223,264014.0,720212.0,13.0
14224,264014.0,698964.0,13.0
14225,264014.0,635534.0,13.0
14226,264014.0,792434.0,13.0
14227,264014.0,738431.0,13.0
14228,264014.0,658187.0,13.0
14229,264014.0,404520.0,13.0
14230,264014.0,618145.0,13.0
14231,264014.0,294948.0,13.0
14232,264014.0,953507.0,13.0
14233,264014.0,354395.0,13.0
14234,264014.0,786694.0,13.0
14235,264014.0,72707.0,13.0
14236,264014.0,258674.0,13.0
14237,264014.0,953641.0,13.0
14238,264014.0,853343.0,13.0
14239,264014.0,734194.0,13.0
14240,264014.0,610767.0,13.0
14241,264014.0,305480.0,13.0
14242,264014.0,201586.0,13.0
14243,264014.0,700394.0,13.0
14244,264014.0,31113.0,13.0
14245,264014.0,129748.0,13.0
14246,264014.0,180275.0,13.0
14247,264014.0,959875.0,13.0
14248,264014.0,888368.0,13.0
14249,264014.0,482898.0,13.0
14250,264014.0,482899.0,13.0
14251,264014.0,260955.0,13.0
14252,264014.0,682105.0,13.0
14253,264014.0,716561.0,13.0
14254,264014.0,85315.0,13.0
14255,264014.0,78988.0,13.0
14256,264014.0,101745.0,13.0
14257,264014.0,267074.0,13.0
14258,264014.0,509150.0,13.0
14259,264014.0,646217.0,13.0
14260,264014.0,439196.0,13.0
14261,264014.0,510922.0,13.0
14262,264014.0,144033.0,13.0
14263,264014.0,716025.0,13.0
14264,264014.0,880367.0,13.0
14265,264014.0,758134.0,13.0
14266,264014.0,225261.0,13.0
14267,264014.0,937361.0,13.0
14268,264014.0,557022.0,13.0
14269,264014.0,183080.0,13.0
14270,264014.0,931796.0,13.0
14271,264014.0,451694.0,13.0
14272,264014.0,718717.0,13.0
14273,264014.0,158678.0,13.0
14274,264014.0,901234.0,13.0
14275,264014.0,327066.0,13.0
14276,264014.0,444251.0,13.0
14277,264014.0,226579.0,13.0
14278,264014.0,1002962.0,13.0
14279,264014.0,158732.0,13.0
14280,264014.0,998233.0,13.0
14281,264014.0,917122.0,13.0
14282,264014.0,1002733.0,13.0
14283,264014.0,728434.0,13.0
14284,264014.0,144849.0,13.0
14285,264014.0,114158.0,13.0
14286,264014.0,715100.0,13.0
14287,264014.0,235349.0,13.0
14288,264014.0,951486.0,13.0
14289,264014.0,946286.0,13.0
14290,264014.0,670024.0,13.0
14291,264014.0,980696.0,13.0
14292,264014.0,165688.0,13.0
14293,264014.0,387200.0,13.0
14294,264014.0,108556.0,13.0
14295,264014.0,501575.0,13.0
14296,264014.0,388663.0,13.0
14297,264014.0,403537.0,13.0
14298,264014.0,403538.0,13.0
14299,264014.0,299006.0,13.0
14300,264014.0,677161.0,13.0
14301,264014.0,752487.0,13.0
14302,264014.0,449562.0,13.0
14303,264014.0,898639.0,12.0
14304,264014.0,463058.0,12.0
14305,264014.0,446804.0,12.0
14306,264014.0,270466.0,12.0
14307,264014.0,667852.0,12.0
14308,264014.0,110247.0,12.0
14309,264014.0,796862.0,12.0
14310,264014.0,926515.0,12.0
14311,264014.0,294947.0,12.0
14312,264014.0,621911.0,12.0
14313,264014.0,751146.0,12.0
14314,264014.0,366396.0,12.0
14315,264014.0,329389.0,12.0
14316,264014.0,409117.0,12.0
14317,264014.0,844267.0,12.0
14318,264014.0,949838.0,12.0
14319,264014.0,329555.0,12.0
14320,264014.0,844923.0,12.0
14321,264014.0,324175.0,12.0
14322,264014.0,967948.0,12.0
14323,264014.0,764752.0,12.0
14324,264014.0,708178.0,12.0
14325,264014.0,738294.0,12.0
14326,264014.0,720126.0,12.0
14327,264014.0,1002949.0,12.0
14328,264014.0,164716.0,12.0
14329,264014.0,635022.0,12.0
14330,264014.0,613371.0,12.0
14331,264014.0,529026.0,12.0
14332,264014.0,404163.0,12.0
14333,264014.0,830531.0,12.0
14334,264014.0,997849.0,12.0
14335,264014.0,1002824.0,12.0
14336,264014.0,866274.0,12.0
14337,264014.0,590635.0,12.0
14338,264014.0,926106.0,12.0
14339,264014.0,926109.0,12.0
14340,264014.0,601317.0,12.0
14341,264014.0,482938.0,12.0
14342,264014.0,960504.0,12.0
14343,264014.0,588268.0,12.0
14344,264014.0,542363.0,12.0
14345,264014.0,58263.0,12.0
14346,264014.0,555099.0,12.0
14347,264014.0,762823.0,12.0
14348,264014.0,156028.0,12.0
14349,264014.0,36927.0,12.0
14350,264014.0,235977.0,12.0
14351,264014.0,235978.0,12.0
14352,264014.0,835199.0,12.0
14353,264014.0,951489.0,12.0
14354,264014.0,904481.0,12.0
14355,264014.0,645694.0,12.0
14356,264014.0,645698.0,12.0
14357,264014.0,946295.0,12.0
14358,264014.0,390971.0,12.0
14359,264014.0,670028.0,12.0
14360,264014.0,670029.0,12.0
14361,264014.0,546397.0,12.0
14362,264014.0,670035.0,12.0
14363,264014.0,497414.0,12.0
14364,264014.0,474614.0,12.0
14365,264014.0,486988.0,12.0
14366,264014.0,163552.0,12.0
14367,264014.0,405614.0,12.0
14368,264014.0,560014.0,12.0
14369,264014.0,551497.0,12.0
14370,264014.0,38592.0,12.0
14371,264014.0,659856.0,12.0
14372,264014.0,112778.0,12.0
14373,264014.0,579774.0,12.0
14374,264014.0,551498.0,12.0
14375,264014.0,738558.0,12.0
14376,264014.0,358020.0,12.0
14377,264014.0,459752.0,12.0
14378,264014.0,839481.0,12.0
14379,264014.0,870318.0,12.0
14380,264014.0,702325.0,12.0
14381,264014.0,396605.0,12.0
14382,264014.0,783654.0,12.0
14383,264014.0,783655.0,12.0
14384,264014.0,261217.0,12.0
14385,264014.0,148252.0,12.0
14386,264014.0,185969.0,12.0
14387,264014.0,79521.0,12.0
14388,264014.0,320980.0,12.0
14389,264014.0,679567.0,12.0
14390,264014.0,289725.0,12.0
14391,264014.0,486671.0,12.0
14392,264014.0,917127.0,12.0
14393,264014.0,433210.0,12.0
14394,264014.0,740382.0,12.0
14395,264014.0,1002989.0,12.0
14396,264014.0,682509.0,12.0
14397,264014.0,632431.0,12.0
14398,264014.0,147830.0,12.0
14399,264014.0,392255.0,12.0
14400,264014.0,394766.0,12.0
14401,264014.0,837001.0,12.0
14402,264014.0,946962.0,12.0
14403,264014.0,324148.0,12.0
14404,264014.0,324178.0,12.0
14405,264014.0,410867.0,12.0
14406,264014.0,411230.0,12.0
14407,264014.0,189410.0,12.0
14408,264014.0,733671.0,12.0
14409,264014.0,420921.0,12.0
14410,264014.0,372861.0,12.0
14411,264014.0,305488.0,12.0
14412,264014.0,541407.0,12.0
14413,264014.0,628176.0,12.0
14414,264014.0,628181.0,12.0
14415,264014.0,304448.0,12.0
14416,264014.0,304449.0,12.0
14417,264014.0,491579.0,12.0
14418,264014.0,747160.0,12.0
14419,264014.0,624943.0,12.0
14420,264014.0,881261.0,12.0
14421,264014.0,490625.0,12.0
14422,264014.0,932455.0,12.0
14423,264014.0,143803.0,12.0
14424,264014.0,471773.0,12.0
14425,264014.0,708759.0,12.0
14426,264014.0,685288.0,12.0
14427,264014.0,660368.0,12.0
14428,264014.0,1000119.0,12.0
14429,264014.0,176267.0,12.0
14430,264014.0,994463.0,12.0
14431,264014.0,351894.0,12.0
14432,264014.0,601497.0,12.0
14433,264014.0,414993.0,12.0
14434,264014.0,637892.0,12.0
14435,264014.0,881257.0,12.0
14436,264014.0,583689.0,12.0
14437,264014.0,655000.0,12.0
14438,264014.0,895344.0,12.0
14439,264014.0,843692.0,12.0
14440,264014.0,507026.0,12.0
14441,264014.0,670475.0,12.0
14442,264014.0,305482.0,12.0
14443,264014.0,140236.0,12.0
14444,264014.0,468329.0,12.0
14445,264014.0,37368.0,12.0
14446,264014.0,201501.0,12.0
14447,264014.0,354391.0,12.0
14448,264014.0,48272.0,12.0
14449,264014.0,998858.0,12.0
14450,264014.0,655567.0,12.0
14451,264014.0,908024.0,12.0
14452,264014.0,773129.0,12.0
14453,264014.0,953640.0,12.0
14454,264014.0,103143.0,12.0
14455,264014.0,277107.0,12.0
14456,264014.0,599662.0,12.0
14457,264014.0,918357.0,12.0
14458,264014.0,85318.0,12.0
14459,264014.0,85320.0,12.0
14460,264014.0,85322.0,12.0
14461,264014.0,400965.0,12.0
14462,264014.0,405255.0,12.0
14463,264014.0,332244.0,12.0
14464,264014.0,937365.0,12.0
14465,264014.0,828863.0,12.0
14466,264014.0,68105.0,12.0
14467,264014.0,68102.0,12.0
14468,264014.0,22719.0,12.0
14469,264014.0,225263.0,12.0
14470,264014.0,247937.0,12.0
14471,264014.0,1003007.0,12.0
14472,264014.0,682753.0,12.0
14473,264014.0,868255.0,12.0
14474,264014.0,480884.0,12.0
14475,264014.0,317504.0,12.0
14476,264014.0,610678.0,12.0
14477,264014.0,747424.0,12.0
14478,264014.0,747398.0,12.0
14479,264014.0,523754.0,12.0
14480,264014.0,410386.0,12.0
14481,264014.0,973220.0,12.0
14482,264014.0,451699.0,12.0
14483,264014.0,789319.0,12.0
14484,264014.0,820049.0,12.0
14485,264014.0,953508.0,12.0
14486,264014.0,162422.0,12.0
14487,264014.0,31112.0,12.0
14488,264014.0,377180.0,12.0
14489,264014.0,978256.0,12.0
14490,264014.0,336654.0,12.0
14491,264014.0,315227.0,12.0
14492,264014.0,527371.0,12.0
14493,264014.0,443395.0,12.0
14494,264014.0,713694.0,12.0
14495,264014.0,483266.0,12.0
14496,264014.0,483268.0,12.0
14497,264014.0,483271.0,12.0
14498,264014.0,380935.0,12.0
14499,264014.0,703380.0,12.0
14500,264014.0,525412.0,12.0
14501,264014.0,416420.0,12.0
14502,264014.0,492422.0,12.0
14503,264014.0,390382.0,12.0
14504,264014.0,545367.0,12.0
14505,264014.0,895340.0,12.0
14506,264014.0,47710.0,12.0
14507,264014.0,742257.0,12.0
14508,264014.0,273667.0,12.0
14509,264014.0,406728.0,12.0
14510,264014.0,815195.0,12.0
14511,264014.0,953511.0,12.0
14512,264014.0,953512.0,12.0
14513,264014.0,507944.0,12.0
14514,264014.0,873979.0,12.0
14515,264014.0,448609.0,12.0
14516,264014.0,188398.0,12.0
14517,264014.0,473177.0,12.0
14518,264014.0,751018.0,12.0
14519,264014.0,87516.0,12.0
14520,264014.0,954266.0,12.0
14521,264014.0,440624.0,12.0
14522,264014.0,904476.0,12.0
14523,264014.0,999625.0,12.0
14524,264014.0,818637.0,12.0
14525,264014.0,210768.0,12.0
14526,264014.0,129768.0,12.0
14527,264014.0,462760.0,12.0
14528,264014.0,787940.0,12.0
14529,264014.0,691498.0,12.0
14530,264014.0,692760.0,12.0
14531,264014.0,366392.0,12.0
14532,264014.0,621908.0,12.0
14533,264014.0,197037.0,11.0
14534,264014.0,1005747.0,11.0
14535,264014.0,592993.0,11.0
14536,264014.0,470256.0,11.0
14537,264014.0,983941.0,11.0
14538,264014.0,240314.0,11.0
14539,264014.0,584349.0,11.0
14540,264014.0,677160.0,11.0
14541,264014.0,960496.0,11.0
14542,264014.0,960499.0,11.0
14543,264014.0,413190.0,11.0
14544,264014.0,941550.0,11.0
14545,264014.0,926516.0,11.0
14546,264014.0,926655.0,11.0
14547,264014.0,898802.0,11.0
14548,264014.0,240313.0,11.0
14549,264014.0,257027.0,11.0
14550,264014.0,257028.0,11.0
14551,264014.0,89638.0,11.0
14552,264014.0,690690.0,11.0
14553,264014.0,690694.0,11.0
14554,264014.0,504560.0,11.0
14555,264014.0,197901.0,11.0
14556,264014.0,298265.0,11.0
14557,264014.0,175402.0,11.0
14558,264014.0,823264.0,11.0
14559,264014.0,517086.0,11.0
14560,264014.0,145697.0,11.0
14561,264014.0,342730.0,11.0
14562,264014.0,957170.0,11.0
14563,264014.0,981453.0,11.0
14564,264014.0,1001366.0,11.0
14565,264014.0,254611.0,11.0
14566,264014.0,677155.0,11.0
14567,264014.0,691753.0,11.0
14568,264014.0,446923.0,11.0
14569,264014.0,956267.0,11.0
14570,264014.0,181806.0,11.0
14571,264014.0,475955.0,11.0
14572,264014.0,32684.0,11.0
14573,264014.0,620223.0,11.0
14574,264014.0,752815.0,11.0
14575,264014.0,799054.0,11.0
14576,264014.0,213439.0,11.0
14577,264014.0,389854.0,11.0
14578,264014.0,879730.0,11.0
14579,264014.0,345681.0,11.0
14580,264014.0,682100.0,11.0
14581,264014.0,507034.0,11.0
14582,264014.0,232328.0,11.0
14583,264014.0,784462.0,11.0
14584,264014.0,150250.0,11.0
14585,264014.0,389845.0,11.0
14586,264014.0,570513.0,11.0
14587,264014.0,518702.0,11.0
14588,264014.0,475207.0,11.0
14589,264014.0,986615.0,11.0
14590,264014.0,849124.0,11.0
14591,264014.0,166684.0,11.0
14592,264014.0,492426.0,11.0
14593,264014.0,919287.0,11.0
14594,264014.0,716558.0,11.0
14595,264014.0,390377.0,11.0
14596,264014.0,390381.0,11.0
14597,264014.0,149684.0,11.0
14598,264014.0,820869.0,11.0
14599,264014.0,789109.0,11.0
14600,264014.0,789129.0,11.0
14601,264014.0,186476.0,11.0
14602,264014.0,32056.0,11.0
14603,264014.0,401144.0,11.0
14604,264014.0,380929.0,11.0
14605,264014.0,158676.0,11.0
14606,264014.0,352513.0,11.0
14607,264014.0,483272.0,11.0
14608,264014.0,343439.0,11.0
14609,264014.0,884431.0,11.0
14610,264014.0,216292.0,11.0
14611,264014.0,713756.0,11.0
14612,264014.0,713698.0,11.0
14613,264014.0,355663.0,11.0
14614,264014.0,224048.0,11.0
14615,264014.0,114744.0,11.0
14616,264014.0,908811.0,11.0
14617,264014.0,578977.0,11.0
14618,264014.0,76406.0,11.0
14619,264014.0,476820.0,11.0
14620,264014.0,201588.0,11.0
14621,264014.0,819911.0,11.0
14622,264014.0,769987.0,11.0
14623,264014.0,410182.0,11.0
14624,264014.0,270968.0,11.0
14625,264014.0,747426.0,11.0
14626,264014.0,653497.0,11.0
14627,264014.0,321466.0,11.0
14628,264014.0,321472.0,11.0
14629,264014.0,305481.0,11.0
14630,264014.0,496536.0,11.0
14631,264014.0,443539.0,11.0
14632,264014.0,96590.0,11.0
14633,264014.0,565734.0,11.0
14634,264014.0,426695.0,11.0
14635,264014.0,1002988.0,11.0
14636,264014.0,868254.0,11.0
14637,264014.0,535124.0,11.0
14638,264014.0,256751.0,11.0
14639,264014.0,183078.0,11.0
14640,264014.0,402225.0,11.0
14641,264014.0,832254.0,11.0
14642,264014.0,784678.0,11.0
14643,264014.0,314864.0,11.0
14644,264014.0,314942.0,11.0
14645,264014.0,11323.0,11.0
14646,264014.0,918207.0,11.0
14647,264014.0,487482.0,11.0
14648,264014.0,103139.0,11.0
14649,264014.0,907260.0,11.0
14650,264014.0,474592.0,11.0
14651,264014.0,329591.0,11.0
14652,264014.0,56731.0,11.0
14653,264014.0,953649.0,11.0
14654,264014.0,895341.0,11.0
14655,264014.0,443050.0,11.0
14656,264014.0,546589.0,11.0
14657,264014.0,605320.0,11.0
14658,264014.0,330283.0,11.0
14659,264014.0,638132.0,11.0
14660,264014.0,1002959.0,11.0
14661,264014.0,229634.0,11.0
14662,264014.0,936552.0,11.0
14663,264014.0,528372.0,11.0
14664,264014.0,528379.0,11.0
14665,264014.0,972039.0,11.0
14666,264014.0,462110.0,11.0
14667,264014.0,125056.0,11.0
14668,264014.0,649568.0,11.0
14669,264014.0,649569.0,11.0
14670,264014.0,1000083.0,11.0
14671,264014.0,451698.0,11.0
14672,264014.0,796184.0,11.0
14673,264014.0,125841.0,11.0
14674,264014.0,88956.0,11.0
14675,264014.0,183076.0,11.0
14676,264014.0,978583.0,11.0
14677,264014.0,807939.0,11.0
14678,264014.0,247924.0,11.0
14679,264014.0,698061.0,11.0
14680,264014.0,391924.0,11.0
14681,264014.0,881258.0,11.0
14682,264014.0,395839.0,11.0
14683,264014.0,169564.0,11.0
14684,264014.0,855762.0,11.0
14685,264014.0,88069.0,11.0
14686,264014.0,965352.0,11.0
14687,264014.0,286475.0,11.0
14688,264014.0,497725.0,11.0
14689,264014.0,234572.0,11.0
14690,264014.0,670033.0,11.0
14691,264014.0,600247.0,11.0
14692,264014.0,439278.0,11.0
14693,264014.0,733381.0,11.0
14694,264014.0,438336.0,11.0
14695,264014.0,628173.0,11.0
14696,264014.0,382188.0,11.0
14697,264014.0,155753.0,11.0
14698,264014.0,517312.0,11.0
14699,264014.0,189408.0,11.0
14700,264014.0,838965.0,11.0
14701,264014.0,836998.0,11.0
14702,264014.0,946958.0,11.0
14703,264014.0,395279.0,11.0
14704,264014.0,884257.0,11.0
14705,264014.0,571956.0,11.0
14706,264014.0,989553.0,11.0
14707,264014.0,777904.0,11.0
14708,264014.0,46927.0,11.0
14709,264014.0,916626.0,11.0
14710,264014.0,122101.0,11.0
14711,264014.0,380155.0,11.0
14712,264014.0,287764.0,11.0
14713,264014.0,317679.0,11.0
14714,264014.0,789239.0,11.0
14715,264014.0,7019.0,11.0
14716,264014.0,97997.0,11.0
14717,264014.0,97712.0,11.0
14718,264014.0,362362.0,11.0
14719,264014.0,185967.0,11.0
14720,264014.0,779561.0,11.0
14721,264014.0,835380.0,11.0
14722,264014.0,572288.0,11.0
14723,264014.0,659.0,11.0
14724,264014.0,329594.0,11.0
14725,264014.0,190324.0,11.0
14726,264014.0,875766.0,11.0
14727,264014.0,262776.0,11.0
14728,264014.0,566076.0,11.0
14729,264014.0,1002920.0,11.0
14730,264014.0,738552.0,11.0
14731,264014.0,636372.0,11.0
14732,264014.0,580183.0,11.0
14733,264014.0,108555.0,11.0
14734,264014.0,6040.0,11.0
14735,264014.0,562535.0,11.0
14736,264014.0,64667.0,11.0
14737,264014.0,551532.0,11.0
14738,264014.0,638140.0,11.0
14739,264014.0,1002918.0,11.0
14740,264014.0,599486.0,11.0
14741,264014.0,181130.0,11.0
14742,264014.0,403544.0,11.0
14743,264014.0,403545.0,11.0
14744,264014.0,309849.0,11.0
14745,264014.0,699474.0,11.0
14746,264014.0,543948.0,11.0
14747,264014.0,537251.0,11.0
14748,264014.0,346827.0,11.0
14749,264014.0,390965.0,11.0
14750,264014.0,390967.0,11.0
14751,264014.0,140979.0,11.0
14752,264014.0,200779.0,11.0
14753,264014.0,905044.0,11.0
14754,264014.0,715480.0,11.0
14755,264014.0,390972.0,11.0
14756,264014.0,167780.0,11.0
14757,264014.0,31612.0,11.0
14758,264014.0,200677.0,11.0
14759,264014.0,154690.0,11.0
14760,264014.0,537683.0,11.0
14761,264014.0,36921.0,11.0
14762,264014.0,710735.0,11.0
14763,264014.0,497531.0,11.0
14764,264014.0,31611.0,11.0
14765,264014.0,382563.0,11.0
14766,264014.0,156026.0,11.0
14767,264014.0,394757.0,11.0
14768,264014.0,712806.0,11.0
14769,264014.0,341662.0,11.0
14770,264014.0,197876.0,11.0
14771,264014.0,197821.0,11.0
14772,264014.0,392560.0,11.0
14773,264014.0,522531.0,11.0
14774,264014.0,276553.0,11.0
14775,264014.0,95237.0,11.0
14776,264014.0,95483.0,11.0
14777,264014.0,636376.0,11.0
14778,264014.0,1002909.0,11.0
14779,264014.0,1002786.0,11.0
14780,264014.0,358023.0,11.0
14781,264014.0,522530.0,11.0
14782,264014.0,387832.0,11.0
14783,264014.0,387890.0,11.0
14784,264014.0,866611.0,11.0
14785,264014.0,1002880.0,11.0
14786,264014.0,110246.0,11.0
14787,264014.0,684178.0,11.0
14788,264014.0,109956.0,11.0
14789,264014.0,739444.0,11.0
14790,264014.0,1002838.0,11.0
14791,264014.0,764748.0,11.0
14792,264014.0,501997.0,11.0
14793,264014.0,1002904.0,11.0
14794,264014.0,636726.0,11.0
14795,264014.0,77952.0,11.0
14796,264014.0,290615.0,11.0
14797,264014.0,290616.0,11.0
14798,264014.0,290617.0,11.0
14799,264014.0,866610.0,11.0
14800,264014.0,129792.0,11.0
14801,264014.0,507395.0,11.0
14802,264014.0,235344.0,11.0
14803,264014.0,686560.0,11.0
14804,264014.0,209897.0,11.0
14805,264014.0,200773.0,11.0
14806,264014.0,904480.0,11.0
14807,264014.0,293685.0,11.0
14808,264014.0,267527.0,11.0
14809,264014.0,616500.0,11.0
14810,264014.0,329141.0,11.0
14811,264014.0,271486.0,11.0
14812,264014.0,511142.0,11.0
14813,264014.0,329384.0,11.0
14814,264014.0,130674.0,11.0
14815,264014.0,366398.0,10.0
14816,264014.0,470251.0,10.0
14817,264014.0,470253.0,10.0
14818,264014.0,448605.0,10.0
14819,264014.0,584782.0,10.0
14820,264014.0,533401.0,10.0
